gps,month,day,hour,min,year,tag_id,mlat,mlon
3,5,31,3,36,2015,985153000406108,10.866533304787499,124.717757828775
3,5,31,3,43,2015,985153000402510,10.8665342163375,124.7177549684375
3,5,31,3,43,2015,985153000404371,10.8665342163375,124.7177549684375
3,5,31,4,0,2015,985153000402874,10.8665557787625,124.717724846
3,5,31,4,10,2015,985153000404845,10.8665704994875,124.7176981601
3,5,31,4,17,2015,985153000406164,10.866586393675,124.7177363711
3,5,31,4,21,2015,985153000403102,10.86657023755,124.717729015975
3,5,31,4,21,2015,985153000405360,10.86657023755,124.717729015975
3,5,31,4,21,2015,985153000407055,10.86657023755,124.717729015975
3,5,31,4,51,2016,985153000399528,10.866522670275,124.7176740307
3,5,31,5,4,2016,985153000370505,10.8665117737875,124.7177195863375
3,5,31,5,7,2016,985153000354883,10.8665081800625,124.7177328821125
3,5,31,5,12,2016,985153000350983,10.8664964663375,124.717741515475
3,5,31,5,12,2016,985153000400217,10.8664964663375,124.717741515475
3,5,31,5,12,2016,985153000404937,10.8664964663375,124.717741515475
3,5,31,5,20,2016,985153000355520,10.866433465837499,124.7177219856375
3,5,31,5,20,2016,985153000369352,10.866433465837499,124.7177219856375
3,5,31,5,20,2016,985153000370074,10.866433465837499,124.7177219856375
3,5,31,5,48,2015,985153000399614,10.8662612806,124.717840547675
3,5,31,5,48,2015,985153000403393,10.8662612806,124.717840547675
3,5,31,5,56,2015,985153000404146,10.86627205135,124.7179241886
3,5,31,5,56,2016,985153000368771,10.86627205135,124.7179241886
3,5,31,5,56,2016,985153000371009,10.86627205135,124.7179241886
3,5,31,6,1,2015,985153000404064,10.866244202475,124.717969356575
3,5,31,6,8,2015,985153000401458,10.8661710075125,124.7179837001125
3,5,31,6,13,2015,985153000399705,10.8661571459375,124.7179362270875
3,5,31,6,13,2015,985153000405904,10.8661571459375,124.7179362270875
3,5,31,6,20,2016,985153000404065,10.8661555429,124.71793068455
3,5,31,6,23,2016,985153000354346,10.8661564230125,124.7179398627375
3,5,31,6,23,2016,985153000354687,10.8661564230125,124.7179398627375
3,5,31,6,23,2016,985153000355275,10.8661564230125,124.7179398627375
3,5,31,6,23,2016,985153000371794,10.8661564230125,124.7179398627375
3,5,31,6,23,2016,985153000372032,10.8661564230125,124.7179398627375
3,5,31,6,23,2016,985153000372235,10.8661564230125,124.7179398627375
3,5,31,6,25,2015,985153000402971,10.866153939850001,124.71793598611251
3,5,31,6,25,2015,985153000406317,10.866153939850001,124.71793598611251
3,5,31,6,30,2015,985153000353379,10.8661300828625,124.7179391083625
3,5,31,6,37,2015,985153000404287,10.866114282975,124.7180029575125
3,5,31,6,37,2015,985153000407105,10.866114282975,124.7180029575125
3,5,31,6,43,2015,985153000399551,10.866142750025,124.7179659618875
3,5,31,6,43,2015,985153000406954,10.866142750025,124.7179659618875
3,5,31,6,50,2015,985153000403215,10.8663331868625,124.7179638664125
3,5,31,6,56,2015,985153000404313,10.8714842331,124.714125688175
3,5,31,7,3,2015,985153000403913,10.8714298974,124.71407652835
3,5,31,7,6,2015,985153000407401,10.871441150099999,124.714041994875
3,5,31,7,10,2015,985153000407670,10.871415878625001,124.71404023470001
3,5,31,7,18,2015,985153000402724,10.871396705024999,124.7139447229
3,6,1,2,6,2015,985153000375047,10.8714901423,124.714273943125
3,6,1,2,15,2015,985153000374339,10.871528217125,124.714252590225
3,6,1,2,21,2015,985153000373511,10.871561556125,124.7142280103
3,6,1,2,21,2015,985153000373816,10.871561556125,124.7142280103
3,6,1,2,31,2015,985153000374610,10.871700339475,124.714154396225
3,6,1,2,31,2015,985153000375271,10.871700339475,124.714154396225
3,6,1,2,34,2015,985153000373624,10.871651933974999,124.714100940625
3,6,1,2,36,2015,985153000374493,10.87165172445,124.71409425605
3,6,1,2,58,2015,985153000400205,10.871834114675,124.71384661275
3,6,1,2,58,2015,985153000405197,10.871834114675,124.71384661275
3,6,1,3,4,2015,985153000403740,10.871858317400001,124.713815515875
3,6,1,3,8,2015,985153000406535,10.8718888066,124.713823855875
3,6,1,3,12,2015,985153000402943,10.87182179325,124.713829702225
3,6,1,3,29,2015,985153000376036,10.87186540015,124.713713885275
3,6,1,3,29,2015,985153000400408,10.87186540015,124.713713885275
3,6,1,3,42,2015,985153000375659,10.87151786545,124.71389237792499
3,6,1,3,46,2015,985153000375999,10.8715283638,124.71392733042501
3,6,1,3,59,2015,985153000401342,10.871594790349999,124.7140019294
3,6,1,4,2,2015,985153000407223,10.8715761197,124.71401263725
3,6,1,5,40,2015,985153000402770,10.871371727,124.71441624684999
3,6,1,6,15,2015,985153000405921,10.8708244725,124.71450308335
3,6,1,6,26,2015,985153000399642,10.8705141954,124.714723632225
3,6,1,6,48,2015,985153000404585,10.870292997,124.7150019533
3,6,1,6,49,2015,985153000404420,10.870295532524999,124.715072424125
3,6,1,7,20,2015,985153000403892,10.86969783995,124.7159065283
3,6,2,1,24,2016,985153000353943,10.860012718475,124.722331089425
3,6,2,1,24,2016,985153000355812,10.860012718475,124.722331089425
3,6,2,1,24,2016,985153000372151,10.860012718475,124.722331089425
3,6,2,1,24,2016,985153000372474,10.860012718475,124.722331089425
3,6,2,1,33,2016,985153000371755,10.8644909178875,124.719502857175
3,6,2,1,58,2016,985153000368531,10.8642446994625,124.7197352349625
3,6,2,1,58,2016,985153000369575,10.8642446994625,124.7197352349625
3,6,2,2,4,2015,985153000402618,10.8642464072875,124.7197124885875
3,6,2,2,10,2015,985153000401710,10.86422572495,124.7196666605375
3,6,2,2,12,2016,985153000401033,10.8642056607625,124.71968060592499
3,6,2,2,19,2015,985153000401929,10.86400048225,124.7199778177375
3,6,2,2,19,2015,985153000403079,10.86400048225,124.7199778177375
3,6,2,2,45,2015,985153000400642,10.86295859075,124.7207816213125
3,6,2,2,50,2015,985153000403664,10.862977366175,124.720772202125
3,6,2,2,50,2015,985153000405712,10.862977366175,124.720772202125
3,6,2,2,53,2015,985153000405332,10.8629859471625,124.7207905165875
3,6,2,2,56,2016,985153000402078,10.8629879483625,124.72076792735
3,6,2,2,56,2016,985153000404251,10.8629879483625,124.72076792735
3,6,2,2,56,2016,985153000406269,10.8629879483625,124.72076792735
3,6,2,3,2,2016,985153000355893,10.8629728923625,124.720771185825
3,6,2,3,5,2015,985153000402454,10.8630550140625,124.720896076175
3,6,2,3,8,2015,985153000403943,10.863094534737499,124.720844988475
3,6,2,3,15,2015,985153000405876,10.863138854025,124.72076000645
3,6,2,3,15,2015,985153000406629,10.863138854025,124.72076000645
3,6,2,3,19,2015,985153000405124,10.863118087875,124.72074582006249
3,6,2,3,26,2015,985153000406734,10.863234271525,124.720705084025
3,6,2,3,30,2015,985153000402586,10.8632476092375,124.7207052831125
3,6,2,3,34,2016,985153000355678,10.8632652217,124.720681310875
3,6,2,3,34,2016,985153000405846,10.8632652217,124.720681310875
3,6,2,3,35,2015,985153000402499,10.8632652217125,124.7206778952375
3,6,2,3,35,2015,985153000407431,10.8632652217125,124.7206778952375
3,6,2,3,39,2015,985153000353383,10.8632138092125,124.72068492555
3,6,2,3,39,2016,985153000401797,10.8632138092125,124.72068492555
3,6,2,3,46,2015,985153000402123,10.8631715224875,124.72086042165
3,6,2,3,46,2015,985153000403713,10.8631715224875,124.72086042165
3,6,2,4,2,2015,985153000399744,10.8632193203,124.7208152536875
3,6,2,4,8,2015,985153000400524,10.863222798775,124.720843668325
3,6,2,4,45,2016,985153000351755,10.86342527415,124.7205190058
3,6,2,4,45,2016,985153000402923,10.86342527415,124.7205190058
3,6,2,5,6,2016,985153000372825,10.85726839955,124.7248192993
3,6,2,5,6,2016,985153000406619,10.85726839955,124.7248192993
3,6,2,5,8,2016,985153000354839,10.8572120522,124.7248369013
3,6,2,5,24,2016,985153000372888,10.859514236212501,124.722901907525
3,6,2,5,24,2016,985153000403335,10.859514236212501,124.722901907525
3,6,2,5,37,2015,985153000405915,10.8597138302875,124.72279624315
3,6,2,5,41,2016,985153000403459,10.8597305521875,124.7228124307125
3,6,2,5,41,2016,985153000403460,10.8597305521875,124.7228124307125
3,6,2,5,41,2016,985153000407312,10.8597305521875,124.7228124307125
3,6,2,5,44,2015,985153000402244,10.859758673475,124.72272762680001
3,6,2,5,47,2015,985153000407118,10.8597529842625,124.7227350762
3,6,2,5,51,2015,985153000405807,10.8597446023625,124.7227408492375
3,6,2,5,51,2015,985153000406887,10.8597446023625,124.7227408492375
3,6,2,5,51,2015,985153000407572,10.8597446023625,124.7227408492375
3,6,2,5,56,2016,985153000356368,10.8597427373875,124.7227444010625
3,6,2,5,56,2016,985153000371747,10.8597427373875,124.7227444010625
3,6,2,5,56,2016,985153000404400,10.8597427373875,124.7227444010625
3,6,2,6,1,2015,985153000407451,10.859816707675,124.7228276857625
3,6,2,6,9,2015,985153000406231,10.8597764011875,124.722881549975
3,6,2,6,16,2016,985153000354556,10.8597818494375,124.7228893660625
3,6,2,6,16,2016,985153000371973,10.8597818494375,124.7228893660625
3,6,2,6,16,2016,985153000372170,10.8597818494375,124.7228893660625
3,6,2,6,19,2015,985153000352991,10.8598025213125,124.722877086625
3,6,2,6,19,2015,985153000404127,10.8598025213125,124.722877086625
3,6,2,6,19,2015,985153000407589,10.8598025213125,124.722877086625
3,6,2,6,29,2015,985153000403055,10.8618408535,124.72123035695
3,6,2,6,39,2015,985153000403319,10.861801395675,124.721240121875
3,6,2,6,48,2015,985153000403370,10.861636796025,124.721382048425
3,6,2,6,54,2015,985153000404510,10.861600607175,124.7214161628
3,6,2,6,57,2015,985153000402980,10.86157791315,124.72142643065
3,6,2,7,4,2015,985153000401884,10.86150710705,124.72131771732501
3,6,2,7,4,2015,985153000403649,10.86150710705,124.72131771732501
3,6,2,7,12,2015,985153000402486,10.861426682675,124.72140428144999
3,6,2,7,16,2015,985153000403736,10.8613934065,124.721418719275
3,6,2,7,25,2015,985153000403716,10.861282493,124.72146352052499
3,6,2,7,25,2015,985153000404229,10.861282493,124.72146352052499
3,6,2,7,25,2015,985153000405746,10.861282493,124.72146352052499
3,6,3,1,57,2016,985153000354446,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000355147,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000355356,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000356060,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000356527,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000364055,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000369431,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000370013,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000370405,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000370608,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000370668,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000371171,10.85781892295,124.724596655
3,6,3,1,57,2016,985153000372610,10.85781892295,124.724596655
3,6,3,2,9,2016,985153000364158,10.85778581445,124.724573059925
3,6,3,2,9,2016,985153000372264,10.85778581445,124.724573059925
3,6,3,2,11,2016,985153000363797,10.857711145633333,124.72451915036667
3,6,3,2,11,2016,985153000370790,10.857711145633333,124.72451915036667
3,6,3,2,25,2016,985153000354241,10.857779290533333,124.72451227716667
3,6,3,2,25,2016,985153000368900,10.857779290533333,124.72451227716667
3,6,3,2,25,2016,985153000371745,10.857779290533333,124.72451227716667
3,6,3,2,43,2016,985153000368475,10.85801105715,124.724369987375
3,6,3,2,47,2016,985153000356701,10.858044207575,124.724301884425
3,6,3,2,47,2016,985153000368085,10.858044207575,124.724301884425
3,6,3,3,0,2016,985153000354622,10.858221254325,124.724321058
3,6,3,3,4,2016,985153000372689,10.85840328412,124.72429859452
3,6,3,5,22,2016,985153000369796,10.870857120025,124.71445746485
3,6,3,5,22,2016,985153000371376,10.870857120025,124.71445746485
3,6,3,5,22,2016,985153000371658,10.870857120025,124.71445746485
3,6,3,5,41,2016,985153000399780,10.87071009726,124.71459516696
3,6,3,5,53,2016,985153000371722,10.8705491759,124.71469405106667
3,6,3,5,59,2016,985153000370368,10.8705605683,124.714662004275
3,6,3,6,1,2016,985153000405722,10.870421763949999,124.7147918609
3,6,3,6,26,2016,985153000400979,10.87032860332,124.71494532936
3,6,3,6,37,2016,985153000405666,10.87025299435,124.71510563745
3,6,3,7,13,2016,985153000356086,10.86977610178,124.7157965116
3,6,3,7,20,2016,985153000369904,10.8697525947,124.7159098601
3,6,4,1,40,2016,985153000355933,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000369909,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000371370,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000400988,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000401702,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000402210,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000403031,10.865763615575,124.718664845
3,6,4,1,40,2016,985153000403220,10.865763615575,124.718664845
3,6,4,1,44,2015,985153000407280,10.86577586365,124.7186347749125
3,6,4,1,51,2015,985153000372624,10.8656797336875,124.7186627495
3,6,4,1,51,2016,985153000356086,10.8656797336875,124.7186627495
3,6,4,1,53,2016,985153000356528,10.8656769781125,124.7186644678125
3,6,4,1,53,2016,985153000368922,10.8656769781125,124.7186644678125
3,6,4,2,0,2015,985153000355444,10.8656998712,124.718659679625
3,6,4,2,3,2015,985153000356492,10.8657111763,124.71866226755
3,6,4,2,5,2016,985153000356146,10.86572300525,124.7186576156
3,6,4,2,5,2016,985153000356310,10.86572300525,124.7186576156
3,6,4,2,8,2015,985153000354420,10.865739391875,124.718633811
3,6,4,2,13,2016,985153000402633,10.8657869906125,124.71868635505
3,6,4,2,18,2015,985153000356529,10.865697314725,124.7186433035
3,6,4,2,20,2015,985153000371638,10.8656999969375,124.71862597391251
3,6,4,2,22,2015,985153000356001,10.8656957221625,124.7186333394875
3,6,4,2,28,2015,985153000355054,10.865645346925,124.7186830232375
3,6,4,2,28,2016,985153000402681,10.865645346925,124.7186830232375
3,6,4,2,28,2016,985153000403306,10.865645346925,124.7186830232375
3,6,4,2,41,2015,985153000353914,10.865631432975,124.7186931967625
3,6,4,2,41,2015,985153000354270,10.865631432975,124.7186931967625
3,6,4,2,43,2015,985153000355486,10.86561134785,124.7186845738875
3,6,4,2,43,2016,985153000406256,10.86561134785,124.7186845738875
3,6,4,2,50,2015,985153000356440,10.8655903721375,124.7187008767
3,6,4,2,50,2016,985153000364072,10.8655903721375,124.7187008767
3,6,4,3,0,2015,985153000355926,10.8655380795125,124.7187325707625
3,6,4,3,0,2015,985153000364196,10.8655380795125,124.7187325707625
3,6,4,3,7,2015,985153000362409,10.865499732325,124.718717420475
3,6,4,3,7,2015,985153000370215,10.865499732325,124.718717420475
3,6,4,3,7,2016,985153000354495,10.865499732325,124.718717420475
3,6,4,3,7,2016,985153000356018,10.865499732325,124.718717420475
3,6,4,3,14,2016,985153000354360,10.865466089449999,124.718805797175
3,6,4,3,18,2015,985153000369712,10.865563612899999,124.7186791256625
3,6,4,3,24,2015,985153000356778,10.8634985215,124.7192759695625
3,6,4,3,25,2015,985153000355473,10.8626546000625,124.71966097131249
3,6,4,3,39,2015,985153000373231,10.8611126756,124.721616071175
3,6,4,3,44,2015,985153000372651,10.86112151855,124.72159668805
3,6,4,3,48,2015,985153000363819,10.861046186175,124.72161238315
3,6,4,3,52,2015,985153000354741,10.86104800925,124.72172857724999
3,6,4,3,57,2015,985153000355518,10.861029946275,124.721679249775
3,6,4,4,1,2015,985153000354587,10.86097695165,124.721653286825
3,6,4,4,7,2015,985153000370033,10.8609618852,124.721685347625
3,6,4,6,6,2015,985153000354107,10.860937745325,124.72170326392501
3,6,4,6,13,2015,985153000371132,10.860881984725001,124.72173985095
3,6,4,6,20,2015,985153000367983,10.860931878,124.72180275715
3,6,4,6,20,2015,985153000372981,10.860931878,124.72180275715
3,6,4,6,25,2015,985153000354327,10.86096653715,124.7217609943
3,6,4,6,36,2015,985153000363708,10.8609064808,124.721769292375
3,6,4,6,36,2015,985153000372487,10.8609064808,124.721769292375
3,6,4,6,39,2015,985153000354641,10.860950297225,124.72182966305
3,6,4,6,46,2015,985153000372081,10.860888333975,124.72189223395
3,6,4,6,53,2015,985153000369053,10.8608534653,124.721937831475
3,6,4,6,53,2015,985153000369437,10.8608534653,124.721937831475
3,6,4,6,53,2015,985153000370062,10.8608534653,124.721937831475
3,6,4,7,4,2015,985153000355605,10.86091961945,124.721895251425
3,6,4,7,9,2015,985153000355704,10.860895542425,124.7218586854
3,6,4,7,16,2015,985153000363411,10.86093282095,124.721880750725
3,6,4,7,22,2015,985153000354092,10.86099428125,124.721875595875
3,6,4,7,31,2015,985153000354642,10.86094350785,124.72193737047499
3,6,5,1,26,2016,985153000404009,10.87309064575,124.71161115917499
3,6,5,1,26,2016,985153000404526,10.87309064575,124.71161115917499
3,6,5,1,26,2016,985153000405269,10.87309064575,124.71161115917499
3,6,5,1,33,2016,985153000352251,10.872941887949999,124.711526983875
3,6,5,1,48,2016,985153000372209,10.872930090425,124.711706042275
3,6,5,2,8,2016,985153000356419,10.872774249875,124.71181783592499
3,6,5,2,8,2016,985153000403084,10.872774249875,124.71181783592499
3,6,5,2,18,2016,985153000369480,10.8642349869375,124.7190868633375
3,6,5,2,18,2016,985153000369499,10.8642349869375,124.7190868633375
3,6,5,2,18,2016,985153000372322,10.8642349869375,124.7190868633375
3,6,5,2,36,2016,985153000352985,10.8641639503125,124.719172065375
3,6,5,2,39,2016,985153000404914,10.864165427625,124.719141921975
3,6,5,2,56,2015,985153000356312,10.8643922733625,124.71910306135
3,6,5,2,56,2015,985153000369281,10.8643922733625,124.71910306135
3,6,5,2,56,2015,985153000370326,10.8643922733625,124.71910306135
3,6,5,2,56,2015,985153000373232,10.8643922733625,124.71910306135
3,6,5,3,18,2015,985153000356353,10.864335035425,124.719150251475
3,6,5,3,18,2015,985153000372316,10.864335035425,124.719150251475
3,6,5,3,18,2015,985153000373186,10.864335035425,124.719150251475
3,6,5,3,18,2015,985153000373218,10.864335035425,124.719150251475
3,6,5,3,20,2015,985153000355693,10.8643220434875,124.719153729975
3,6,5,3,20,2015,985153000369767,10.8643220434875,124.719153729975
3,6,5,3,54,2015,985153000354944,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000355618,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000364882,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000368338,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000368852,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000369033,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000370157,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000372788,10.8625212439875,124.72110072035
3,6,5,3,54,2015,985153000401739,10.8625212439875,124.72110072035
3,6,5,4,4,2015,985153000354513,10.862436020975,124.7213544615
3,6,5,4,14,2016,985153000356576,10.8624586206875,124.72155666444999
3,6,5,4,14,2016,985153000404672,10.8624586206875,124.72155666444999
3,6,5,4,26,2015,985153000373086,10.86232358825,124.72170338966251
3,6,5,4,32,2016,985153000355002,10.8623860858,124.7215200983875
3,6,5,4,32,2016,985153000355856,10.8623860858,124.7215200983875
3,6,5,4,47,2016,985153000371643,10.862344501087499,124.721593398125
3,6,5,4,58,2016,985153000369925,10.8623210317375,124.7215877403625
3,6,5,5,15,2016,985153000354668,10.8622976881375,124.7216234787
3,6,5,5,15,2016,985153000407381,10.8622976881375,124.7216234787
3,6,5,5,32,2016,985153000402938,10.862267984775,124.721597871975
3,6,5,5,32,2016,985153000403652,10.862267984775,124.721597871975
3,6,5,5,32,2016,985153000406780,10.862267984775,124.721597871975
3,6,5,5,32,2016,985153000407315,10.862267984775,124.721597871975
3,6,5,5,40,2016,985153000402044,10.8622581674625,124.7216066206
3,6,5,5,51,2016,985153000355278,10.8620836353,124.721675635075
3,6,5,5,51,2016,985153000406201,10.8620836353,124.721675635075
3,6,5,6,7,2016,985153000356179,10.8620440936625,124.7219938959375
3,6,5,6,7,2016,985153000356762,10.8620440936625,124.7219938959375
3,6,5,6,7,2016,985153000367965,10.8620440936625,124.7219938959375
3,6,5,6,7,2016,985153000372714,10.8620440936625,124.7219938959375
3,6,5,6,16,2015,985153000354523,10.861982518125,124.7220668394625
3,6,5,6,16,2015,985153000356339,10.861982518125,124.7220668394625
3,6,5,6,20,2015,985153000369558,10.861915881975,124.7220688511
3,6,5,6,20,2015,985153000404452,10.861915881975,124.7220688511
3,6,5,6,37,2015,985153000355398,10.857593261175,124.72352633835
3,6,5,6,56,2015,985153000372325,10.8414202742125,124.732017688225
3,6,7,1,47,2015,985153000354247,10.81165433395,124.76424777185
3,6,7,1,47,2015,985153000403314,10.81165433395,124.76424777185
3,6,7,2,25,2015,985153000355180,10.809235861525,124.765294252425
3,6,7,2,25,2015,985153000370342,10.809235861525,124.765294252425
3,6,7,2,31,2015,985153000372405,10.809186073025,124.765403720075
3,6,7,2,31,2015,985153000372611,10.809186073025,124.765403720075
3,6,7,3,18,2015,985153000355715,10.79949663485,124.768321188175
3,6,7,3,18,2015,985153000362937,10.79949663485,124.768321188175
3,6,7,3,25,2015,985153000353987,10.79903018195,124.76850053995
3,6,7,3,31,2015,985153000368386,10.798912730525,124.76864397525
3,6,7,3,46,2015,985153000355246,10.79853120725,124.7686406225
3,6,7,3,56,2015,985153000353835,10.798416808233334,124.7686662432
3,6,7,3,56,2015,985153000368773,10.798416808233334,124.7686662432
3,6,7,3,56,2015,985153000371766,10.798416808233334,124.7686662432
3,6,7,6,5,2015,985153000368111,10.7691155048,124.783714637175
3,6,7,6,5,2015,985153000369615,10.7691155048,124.783714637175
3,6,7,6,20,2015,985153000355891,10.76887995235,124.783635051
3,6,7,6,20,2015,985153000372039,10.76887995235,124.783635051
3,6,7,6,35,2015,985153000354281,10.768618604625,124.783899332425
3,6,7,6,35,2015,985153000371140,10.768618604625,124.783899332425
3,6,7,6,42,2015,985153000369699,10.768515088125,124.78392835475
3,6,7,6,52,2015,985153000355603,10.768455429925,124.78399306302501
3,6,9,1,50,2015,985153000355123,10.652854337825,124.78345062815
3,6,9,1,50,2015,985153000364555,10.652854337825,124.78345062815
3,6,9,1,57,2015,985153000371672,10.652893544174999,124.7835253319
3,6,9,1,57,2015,985153000372190,10.652893544174999,124.7835253319
3,6,9,2,8,2015,985153000355666,10.653731378275,124.783875863075
3,6,9,2,8,2015,985153000368417,10.653731378275,124.783875863075
3,6,9,2,31,2015,985153000370613,10.65383175155,124.7838916001
3,6,9,2,31,2015,985153000404299,10.65383175155,124.7838916001
3,6,9,2,43,2015,985153000368924,10.653845120675,124.78390222415
3,6,9,2,43,2015,985153000372347,10.653845120675,124.78390222415
3,6,9,2,50,2015,985153000355219,10.65392676045,124.78394505567499
3,6,9,3,6,2015,985153000370997,10.65339966445,124.7843675874
3,6,9,3,8,2015,985153000356769,10.653391995,124.784391035775
3,6,9,3,8,2015,985153000363661,10.653391995,124.784391035775
3,6,9,5,53,2015,985153000356422,10.64081371295,124.784941475375
3,6,9,6,11,2015,985153000362514,10.640660198425,124.784038430075
3,6,9,6,11,2015,985153000369857,10.640660198425,124.784038430075
3,6,9,6,23,2015,985153000371425,10.6409008219,124.783561646475
3,6,9,6,28,2015,985153000364988,10.640861992725,124.7835442121
3,6,9,6,37,2015,985153000370180,10.641096015425,124.782976002875
3,6,9,6,37,2015,985153000370599,10.641096015425,124.782976002875
3,6,9,6,50,2015,985153000355903,10.6409585313,124.782799019
3,6,9,7,7,2015,985153000355735,10.641139496600001,124.782674736325
3,6,9,7,21,2015,985153000354358,10.6405636389,124.7819544794
3,6,9,7,21,2015,985153000406807,10.6405636389,124.7819544794
3,6,11,2,28,2015,985153000400899,10.653027591775,124.7839595354
3,6,11,2,37,2015,985153000407297,10.652780493249999,124.78370434835
3,6,11,2,51,2015,985153000403352,10.65245271895,124.78363534435
3,6,11,2,51,2015,985153000404120,10.65245271895,124.78363534435
3,6,11,2,51,2015,985153000406357,10.65245271895,124.78363534435
3,6,11,2,58,2015,985153000405308,10.65230079695,124.783654999925
3,6,11,3,19,2015,985153000403170,10.653480424075,124.78396389402499
3,6,11,3,19,2015,985153000404131,10.653480424075,124.78396389402499
3,6,11,3,38,2015,985153000405034,10.652136134425,124.7842595028
3,6,11,3,43,2015,985153000403812,10.65211459295,124.78431905617501
3,6,11,3,43,2015,985153000404021,10.65211459295,124.78431905617501
3,6,11,3,59,2015,985153000402968,10.652070881325,124.78389308785
3,6,11,3,59,2015,985153000403157,10.652070881325,124.78389308785
3,6,11,6,36,2015,985153000406453,10.632413034325,124.7768691159
3,6,11,6,44,2015,985153000402726,10.632519526425,124.77682513185
3,6,11,6,55,2015,985153000403622,10.632543561525,124.77670026244999
3,6,11,6,55,2015,985153000404993,10.632543561525,124.77670026244999
3,6,11,7,4,2015,985153000403072,10.63270640095,124.77660401725
3,6,11,7,4,2015,985153000403262,10.63270640095,124.77660401725
3,6,11,7,12,2015,985153000404635,10.63271884805,124.77661749115
3,6,11,7,12,2015,985153000405490,10.63271884805,124.77661749115
3,6,11,7,16,2015,985153000404022,10.632696426475,124.776701917875
3,6,11,7,16,2015,985153000404090,10.632696426475,124.776701917875
3,6,11,7,23,2015,985153000402950,10.63263922,124.776725743425
3,6,11,7,23,2015,985153000404319,10.63263922,124.776725743425
3,6,11,7,31,2015,985153000403075,10.632664680025,124.776733391925
3,6,11,7,31,2015,985153000406498,10.632664680025,124.776733391925
3,6,11,7,38,2015,985153000403388,10.632684670875,124.776786135025
3,6,11,7,38,2015,985153000404648,10.632684670875,124.776786135025
3,6,11,7,51,2015,985153000402854,10.632754953100001,124.77677626535001
3,6,11,7,51,2015,985153000405582,10.632754953100001,124.77677626535001
3,6,11,8,1,2015,985153000403710,10.63270055455,124.77691764709999
3,6,13,2,48,2015,985153000402307,10.632864085475,124.77691297417499
3,6,13,2,49,2015,985153000405336,10.6328781252,124.7769177938
3,6,13,2,59,2015,985153000403468,10.633106552975,124.77705666097499
3,6,13,2,59,2015,985153000403603,10.633106552975,124.77705666097499
3,6,13,3,2,2015,985153000401889,10.633133312225,124.777095636825
3,6,13,3,12,2015,985153000405015,10.633170800325,124.77703916375
3,6,13,3,13,2015,985153000404140,10.6331813615,124.777004085475
3,6,13,3,20,2015,985153000402781,10.63320036745,124.77697506314999
3,6,13,3,20,2015,985153000404548,10.63320036745,124.77697506314999
3,6,13,3,27,2015,985153000372731,10.633312643025,124.77689218707499
3,6,13,3,27,2015,985153000404792,10.633312643025,124.77689218707499
3,6,13,3,32,2015,985153000405033,10.633304659275,124.7768608178
3,6,13,3,47,2015,985153000405042,10.633435416975,124.776830098125
3,6,13,3,51,2015,985153000403708,10.633414860350001,124.776827688325
3,6,13,3,55,2015,985153000403045,10.633461379925,124.7767664166
3,6,13,3,55,2015,985153000406841,10.633461379925,124.7767664166
3,6,13,3,59,2015,985153000405116,10.63345056725,124.776713338225
3,6,13,4,7,2015,985153000368898,10.633487845775,124.77674091464999
3,6,13,4,10,2015,985153000356376,10.633535182575,124.776753110325
3,6,13,4,10,2015,985153000369143,10.633535182575,124.776753110325
3,6,13,4,26,2015,985153000354733,10.633555236275,124.7767642164
3,6,13,4,26,2015,985153000370592,10.633555236275,124.7767642164
3,6,13,6,7,2015,985153000370174,10.6333762617,124.776655251625
3,6,13,6,7,2015,985153000370407,10.6333762617,124.776655251625
3,6,13,6,17,2015,985153000368572,10.633581639275,124.77680629355001
3,6,13,6,17,2015,985153000372549,10.633581639275,124.77680629355001
3,6,13,6,24,2015,985153000354525,10.633614286775,124.776807676525
3,6,13,6,30,2015,985153000355853,10.633659549075,124.776812894275
3,6,13,6,30,2015,985153000363882,10.633659549075,124.776812894275
3,6,13,6,38,2015,985153000356267,10.633688445675,124.776800468125
