"","anem_obs","lat2","lon2"
"596",690,10.8738912927688,124.710510043775
"597",691,10.8715408528313,124.714115378437
"598",692,10.7521325745625,124.746258866513
"599",693,10.8012797530429,124.767767246154
"600",694,10.873872709525,124.710998663294
"601",695,10.743559123935,124.786463947495
"602",696,10.6415452575333,124.7779735434
"603",697,10.6339572428313,124.776588772669
"604",698,10.7695978553917,124.783340042933
"605",699,10.6340309861083,124.7767579998
"606",700,10.8689391197875,124.716450109812
"607",701,10.63384935725,124.776882849635
"608",702,10.6336041598125,124.776822512875
"609",703,10.8715216443083,124.713874217133
"610",704,10.6377716269437,124.778704506456
"611",705,10.874136754425,124.710742856844
"612",706,10.632597960065,124.77692660736
"613",707,10.652021815775,124.783356342225
"614",708,10.8178807984,124.74970827565
"615",709,10.8688659674875,124.716453824675
"616",710,10.861406450875,124.721462839512
"617",711,10.8742627174125,124.71065197845
"618",712,10.73996279716,124.78840442933
"619",713,10.63362913875,124.77665165215
"620",714,10.6347868677917,124.776210947092
"621",715,10.87390571458,124.71067434317
"622",716,10.8583692303417,124.724313794683
"623",717,10.8738692442458,124.710570758908
"624",718,10.8737493760417,124.710785262292
"625",719,10.653010031675,124.783740558188
"626",720,10.861839439,124.721081787725
"627",721,10.63394722645,124.776594220875
"628",722,10.634102484225,124.77647356885
"629",723,10.87393274623,124.710887624885
"630",724,10.8729496411917,124.7116952925
"631",725,10.7485770595125,124.7530370093
"632",726,10.8690568339,124.716345745244
"633",727,10.825603305495,124.723930271125
"634",728,10.7644459106313,124.785377749294
"635",729,10.8735552310812,124.711137825222
"636",730,10.87199673197,124.71383254369
"637",731,10.8718815841833,124.713788365475
"638",732,10.772472498925,124.76944003255
"639",733,10.871564189425,124.714155478875
"640",735,10.868867625,124.71645275
"641",736,10.6326191872333,124.776888184708
"642",737,10.633383763475,124.7770334431
"643",738,10.8661879884625,124.71799106655
"644",739,10.6340352119667,124.776566082142
"645",740,10.8702977257833,124.714991056833
"646",741,10.8715557883438,124.714150592931
"647",743,10.8738724625312,124.710740824225
"648",744,10.8737812219333,124.710832270179
"649",745,10.8739949378625,124.710829986738
"650",747,10.87428632775,124.710654350925
"651",748,10.87154475,124.714047375
"652",749,10.8704255428167,124.71502031665
