dive_num,obs_time,gps,anem_id,date,id,lat,lon
11,2018-03-09T06:38:00Z,4,2985,2018-03-09,450,10.872046009175,124.713863669875
11,2018-03-09T06:39:00Z,4,2985,2018-03-09,449,10.872158997225,124.713874859725
11,2018-03-09T06:52:00Z,4,2986,2018-03-09,448,10.871913805624999,124.71381042384999
11,2018-03-09T07:05:00Z,4,2987,2018-03-09,447,10.871946432175001,124.71367017365
11,2018-03-09T07:15:00Z,4,2990,2018-03-09,446,10.871846457025,124.713821068875
11,2018-03-09T07:17:00Z,4,2990,2018-03-09,520,10.8718562429,124.71383355789999
11,2018-03-09T07:18:00Z,4,2602,2018-03-09,444,10.87186560965,124.713833285475
11,2018-03-09T07:21:00Z,4,2988,2018-03-09,443,10.871834848075,124.713810277175
11,2018-03-09T07:22:00Z,4,2989,2018-03-09,595,10.871818545275,124.713771510875
11,2018-03-09T07:27:00Z,4,1063,2018-03-09,442,10.871803248299999,124.713780856675
11,2018-03-09T07:53:00Z,4,2991,2018-03-09,441,10.8710630634,124.714276625325
11,2018-03-09T08:03:00Z,4,2462,2018-03-09,440,10.870858167775001,124.7144544893
11,2018-03-09T08:04:00Z,4,2992,2018-03-09,438,10.87084894765,124.7144464217
11,2018-03-09T08:05:00Z,4,2993,2018-03-09,667,10.870838952275,124.7144520376
12,2018-03-10T01:43:00Z,4,2993,2018-03-10,437,10.87079295655,124.7145173536
12,2018-03-10T01:52:00Z,4,2464,2018-03-10,436,10.870706036225,124.71458799205
12,2018-03-10T02:01:00Z,4,2994,2018-03-10,435,10.87067114655,124.7145577753
12,2018-03-10T02:13:00Z,4,2995,2018-03-10,433,10.8705442445,124.7146980255
12,2018-03-10T02:19:00Z,4,2996,2018-03-10,431,10.870596065625001,124.71466738962499
12,2018-03-10T02:23:00Z,4,2997,2018-03-10,428,10.870475261475,124.71472518285
12,2018-03-10T02:31:00Z,4,2998,2018-03-10,426,10.8704914176,124.714727927925
12,2018-03-10T02:33:00Z,4,2998,2018-03-10,425,10.870490369825,124.714724344675
12,2018-03-10T02:38:00Z,4,2467,2018-03-10,524,10.870391337675,124.7147939354
12,2018-03-10T02:53:00Z,4,2864,2018-03-10,424,10.870306827125,124.714956795775
12,2018-03-10T03:04:00Z,4,3000,2018-03-10,421,10.87033867835,124.715021231675
12,2018-03-10T03:10:00Z,4,2469,2018-03-10,675,10.870253329650001,124.715089900425
12,2018-03-10T03:12:00Z,4,2999,2018-03-10,419,10.870258254,124.715082838675
12,2018-03-10T03:23:00Z,4,3001,2018-03-10,417,10.87024448675,124.7151203267
12,2018-03-10T03:25:00Z,4,2470,2018-03-10,416,10.8702444448,124.71512240125
12,2018-03-10T03:36:00Z,4,3002,2018-03-10,415,10.87031984,124.71517554249999
12,2018-03-10T03:54:00Z,4,2461,2018-03-10,414,10.869796480966667,124.71579057166667
13,2018-03-10T05:41:00Z,4,2725,2018-03-10,413,10.869837775825001,124.715807160825
13,2018-03-10T05:44:00Z,4,2724,2018-03-10,411,10.869796578799999,124.715853889925
13,2018-03-10T05:44:00Z,4,2723,2018-03-10,412,10.869796578799999,124.715853889925
13,2018-03-10T05:45:00Z,4,2722,2018-03-10,410,10.86974350035,124.715855838725
13,2018-03-10T05:46:00Z,4,3003,2018-03-10,409,10.869753789175,124.715864995975
13,2018-03-10T06:00:00Z,4,3004,2018-03-10,494,10.8697512746,124.715930500525
13,2018-03-10T06:04:00Z,4,3005,2018-03-10,408,10.869737339675,124.715933853275
13,2018-03-10T06:20:00Z,4,3006,2018-03-10,406,10.869822185475,124.7159955022
13,2018-03-10T06:22:00Z,4,3007,2018-03-10,405,10.8696779958,124.71592901275
13,2018-03-10T06:33:00Z,4,3008,2018-03-10,403,10.869531731575,124.716034813325
13,2018-03-10T06:47:00Z,4,2720,2018-03-10,402,10.869564211450001,124.7160536307
13,2018-03-10T06:56:00Z,4,2719,2018-03-10,400,10.8695434453,124.716097698525
13,2018-03-10T07:05:00Z,4,2717,2018-03-10,505,10.869592709925,124.716110334275
13,2018-03-10T07:19:00Z,4,2715,2018-03-10,399,10.869491666075,124.71623191375
13,2018-03-10T07:23:00Z,4,3009,2018-03-10,397,10.86944032695,124.7162574786
13,2018-03-10T07:38:00Z,4,2716,2018-03-10,649,10.86944476935,124.71635431055
13,2018-03-10T07:43:00Z,4,3010,2018-03-10,517,10.8693067194,124.71634410555
