lat,lon,obs_time,anem_id
10.63260418362,124.77691305802,2018-03-18T03:50:00Z,3114
10.63264419882,124.77691282332,2018-03-18T03:53:00Z,2762
10.632666356375001,124.7768682777,2018-03-18T05:17:00Z,2786
10.6326727057,124.77688449665,2018-03-18T05:19:00Z,2785
10.6326792226,124.776912261725,2018-03-18T05:28:00Z,2763
10.6326982705,124.776876952975,2018-03-18T05:31:00Z,2537
10.6326982705,124.776876952975,2018-03-18T05:31:00Z,3115
10.63268777215,124.776932923125,2018-03-18T05:33:00Z,3116
10.632690684875,124.776867418525,2018-03-18T05:37:00Z,2765
10.63269921764,124.77693905868,2018-03-18T05:37:00Z,2167
10.6327579706,124.77697235995001,2018-03-18T05:42:00Z,3117
10.632750322125,124.77694560075,2018-03-18T05:44:00Z,2539
10.632839421749999,124.7769366321,2018-03-18T05:53:00Z,2769
10.632856960875,124.776939335275,2018-03-18T06:00:00Z,2770
10.6328604184,124.7769554914,2018-03-18T06:07:00Z,3118
10.63286951275,124.7769314982,2018-03-18T06:11:00Z,2550
10.63290509395,124.77687070842501,2018-03-18T06:15:00Z,2551
10.63291718485,124.77693830850001,2018-03-18T06:20:00Z,2772
10.632786531899999,124.77680239595,2018-03-18T06:24:00Z,2783
10.632781104675,124.776797723025,2018-03-18T06:28:00Z,782
10.632929883425,124.7769361292,2018-03-18T06:31:00Z,2774
10.632928458475,124.77694482545,2018-03-18T06:32:00Z,2773
10.632969739375,124.77695632960001,2018-03-18T06:37:00Z,2775
10.632940423675,124.7770020738,2018-03-18T06:38:00Z,2547
10.632982067733334,124.7770656645,2018-03-18T06:43:00Z,2776
10.63295067055,124.777060055625,2018-03-18T06:44:00Z,2777
10.633104038425,124.777091927825,2018-03-18T06:55:00Z,3119
10.6330990931,124.7770551732,2018-03-18T06:58:00Z,3120
10.633142679,124.77701938244999,2018-03-18T07:00:00Z,2160
10.6332214689,124.776990611575,2018-03-18T07:01:00Z,2184
10.6333596236,124.776799881375,2018-03-18T07:15:00Z,-9999
10.633360168425,124.776833932825,2018-03-18T07:26:00Z,2175
10.636161882425,124.775741896575,2018-03-19T01:45:00Z,1217
10.636197275,124.77578187825,2018-03-19T01:57:00Z,3121
10.636175489033333,124.77574632503334,2018-03-19T02:00:00Z,1218
10.636162720625,124.775767230925,2018-03-19T02:01:00Z,3122
10.636169468024999,124.77571884635,2018-03-19T02:07:00Z,3123
10.636091034375,124.77575518192499,2018-03-19T02:13:00Z,3124
10.636104759750001,124.775816076425,2018-03-19T02:18:00Z,3125
10.63610624755,124.7758090147,2018-03-19T02:25:00Z,3126
10.636112994975,124.7758513014,2018-03-19T02:30:00Z,3127
10.635948919225001,124.77585540849999,2018-03-19T02:38:00Z,3129
10.635920860825,124.77580888895,2018-03-19T02:42:00Z,3128
10.6359003461,124.7758223838,2018-03-19T02:50:00Z,3130
10.635807013625,124.775901592825,2018-03-19T02:59:00Z,3131
10.635765062175,124.775953665375,2018-03-19T03:03:00Z,3132
10.6357189198,124.77595997272499,2018-03-19T03:10:00Z,3134
10.635700416725001,124.77594098775,2018-03-19T03:18:00Z,3133
10.635684700675,124.77599882287501,2018-03-19T03:29:00Z,3135
10.635686041775,124.7760239267,2018-03-19T03:34:00Z,3137
10.635671603975,124.7760173888,2018-03-19T03:41:00Z,3136
10.6357366056,124.776031051275,2018-03-19T03:43:00Z,3139
10.63571908745,124.776016299175,2018-03-19T03:48:00Z,3139
10.635651152125,124.776084444,2018-03-19T04:07:00Z,3141
10.6356000225,124.776117824975,2018-03-19T04:08:00Z,3040
10.635567689325,124.776118893625,2018-03-19T04:13:00Z,3142
10.635497197525,124.776144835625,2018-03-19T04:16:00Z,3143
10.635502918175,124.776173878925,2018-03-19T05:56:00Z,3144
10.63548917185,124.77615468435,2018-03-19T06:00:00Z,3145
10.63545763495,124.7760926164,2018-03-19T06:04:00Z,3146
10.63545650335,124.776150032425,2018-03-19T06:16:00Z,3147
10.63545650335,124.776150032425,2018-03-19T06:16:00Z,3148
10.63536625125,124.776168116375,2018-03-19T06:24:00Z,3151
10.63536625125,124.776168116375,2018-03-19T06:24:00Z,3149
10.6353614945,124.776126940275,2018-03-19T06:31:00Z,3150
10.635347580525,124.7762032575,2018-03-19T06:38:00Z,3152
10.635322267174999,124.7762212786,2018-03-19T06:42:00Z,3154
10.63538156915,124.77625256405,2018-03-19T06:46:00Z,3153
10.635265039725,124.7762292833,2018-03-19T06:53:00Z,3155
10.63515882005,124.7762810625,2018-03-19T06:55:00Z,3156
10.6351238466,124.77637558945,2018-03-19T07:02:00Z,3157
10.868711646175,124.71677669557499,2018-03-21T01:49:00Z,2063
10.868792783025,124.716809552625,2018-03-21T01:55:00Z,2699
10.86883157025,124.716658510725,2018-03-21T01:57:00Z,3158
10.868725141025,124.7166842851,2018-03-21T01:58:00Z,2698
10.868701189749999,124.71662674332501,2018-03-21T02:07:00Z,2697
10.868732139925001,124.716550153675,2018-03-21T02:15:00Z,3159
10.8687781985,124.716426960675,2018-03-21T02:19:00Z,2695
10.868767029575,124.716417342425,2018-03-21T02:21:00Z,2696
10.86883444105,124.716491333675,2018-03-21T02:32:00Z,2694
10.8688163152,124.716453196,2018-03-21T02:36:00Z,2692
10.868868911633333,124.71647115426667,2018-03-21T02:41:00Z,2691
10.868857512249999,124.7164396383,2018-03-21T02:43:00Z,2693
10.86896853055,124.71645239975,2018-03-21T02:47:00Z,2700
10.86903736695,124.716467885325,2018-03-21T02:53:00Z,2702
10.8690413274,124.716463757225,2018-03-21T02:54:00Z,2701
10.8687828714,124.7165474505,2018-03-21T03:07:00Z,3160
10.869160140875,124.716355064875,2018-03-21T03:21:00Z,3161
10.869162131574999,124.71635261317499,2018-03-21T03:25:00Z,3162
10.869134932275,124.716357411825,2018-03-21T03:29:00Z,2706
10.869066494075,124.716335639825,2018-03-21T03:35:00Z,2072
10.86911716265,124.716326880725,2018-03-21T03:37:00Z,2708
10.8691076492,124.71634157,2018-03-21T03:38:00Z,2067
10.86909526495,124.7163545829,2018-03-21T03:38:00Z,3013
10.86928186705,124.7164173634,2018-03-21T03:40:00Z,3163
10.869116554975001,124.71638094400001,2018-03-21T03:42:00Z,585
10.869268896066666,124.71645117736666,2018-03-21T03:52:00Z,3165
10.8693326195,124.71640977775,2018-03-21T03:55:00Z,3164
10.869314137375,124.71633752574999,2018-03-21T04:02:00Z,3166
10.869415188233333,124.71630779093334,2018-03-21T04:23:00Z,3167
10.87332913185,124.71213900949999,2018-03-21T06:24:00Z,2022
10.873309392475,124.712109819525,2018-03-21T06:24:00Z,883
10.87320807625,124.71216641835,2018-03-21T06:27:00Z,415
10.87318787585,124.712156129525,2018-03-21T06:28:00Z,280
10.87312520015,124.7122166888,2018-03-21T06:29:00Z,2232
10.873013678949999,124.712125242225,2018-03-21T06:32:00Z,2236
10.8729862282,124.712190453425,2018-03-21T06:33:00Z,419
10.872988072225,124.712123000025,2018-03-21T06:33:00Z,2020
10.872890695475,124.712136872125,2018-03-21T06:35:00Z,910
10.872954942725,124.712125535575,2018-03-21T06:35:00Z,2239
10.872910518675,124.7121276101,2018-03-21T06:37:00Z,2624
10.872829088475,124.711907187,2018-03-21T06:47:00Z,423
10.87286670225,124.711924914725,2018-03-21T06:47:00Z,424
10.8728187997,124.711816872,2018-03-21T06:48:00Z,2643
10.872912970375,124.71182913055,2018-03-21T06:51:00Z,2611
10.872912970375,124.71182913055,2018-03-21T06:51:00Z,2612
10.872935035725,124.71185926345,2018-03-21T06:52:00Z,2018
10.7533567096,124.7843888565,2018-03-22T02:26:00Z,2655
10.753338290366667,124.78439471686667,2018-03-22T02:29:00Z,2131
10.755132311,124.785061923325,2018-03-22T02:46:00Z,901
10.755144108525,124.7850747686,2018-03-22T02:47:00Z,2130
10.7558018365,124.785469514325,2018-03-22T02:56:00Z,2410
10.7562621287,124.78564930615,2018-03-22T03:04:00Z,3169
10.75649017935,124.785856360125,2018-03-22T03:10:00Z,2653
10.756582359325,124.785928213975,2018-03-22T03:21:00Z,2651
10.7636668277,124.78529016255,2018-03-22T04:50:00Z,2319
10.7640840858,124.78524824606667,2018-03-22T05:03:00Z,2649
10.764228499000001,124.78529496115,2018-03-22T05:04:00Z,2645
10.7643160899,124.785325094125,2018-03-22T05:06:00Z,2318
10.764472202875,124.785388482275,2018-03-22T05:18:00Z,903
10.764333943375,124.785339175725,2018-03-22T05:20:00Z,381
10.764215695675,124.785274299775,2018-03-22T05:22:00Z,2645
10.764215255625,124.78531440719999,2018-03-22T05:23:00Z,848
10.764215255625,124.78531440719999,2018-03-22T05:23:00Z,381
10.768519551499999,124.78394423845,2018-03-22T06:44:00Z,2281
10.7684705034,124.783989368,2018-03-22T06:46:00Z,3171
10.768500964625,124.7839942784,2018-03-22T06:50:00Z,3171
10.7685800898,124.7839010088,2018-03-22T06:57:00Z,2658
10.768617996949999,124.7839078191,2018-03-22T07:00:00Z,2659
10.7686154265,124.78388856163333,2018-03-22T07:06:00Z,2280
10.76912076445,124.78363507195,2018-03-22T07:12:00Z,715
10.76916579625,124.78360074805,2018-03-22T07:13:00Z,3172
10.769115909933333,124.78368555196667,2018-03-22T07:18:00Z,1312
10.769067392675,124.7837225371,2018-03-22T07:20:00Z,715
10.769088703675,124.7837294731,2018-03-22T07:21:00Z,3173
10.76902552505,124.783536584575,2018-03-22T07:27:00Z,2279
10.76933326665,124.783511376,2018-03-22T07:40:00Z,3174
10.76933326665,124.783511376,2018-03-22T07:40:00Z,2662
10.769318849775,124.78348344335001,2018-03-22T07:56:00Z,2661
10.652629493275,124.7833180893,2018-03-23T01:32:00Z,3175
10.652685295766666,124.78325609116666,2018-03-23T01:37:00Z,2267
10.652709435675,124.783445200875,2018-03-23T01:44:00Z,2266
10.652854107325,124.78349842595,2018-03-23T02:14:00Z,3176
10.653078972825,124.78370954515,2018-03-23T02:30:00Z,2862
10.652896834075001,124.7837391123,2018-03-23T02:44:00Z,79
10.652853352966666,124.783736011,2018-03-23T02:46:00Z,454
10.652731291475,124.78368242970001,2018-03-23T02:48:00Z,1399
10.652528330666668,124.78377535003334,2018-03-23T02:52:00Z,3177
10.65196438925,124.7833867371,2018-03-23T02:56:00Z,2853
10.65249064705,124.783750323125,2018-03-23T04:34:00Z,3177
10.652384574075,124.78365378455001,2018-03-23T04:42:00Z,3178
10.65229648025,124.78364207085,2018-03-23T05:00:00Z,2560
10.6521328278,124.78425067664,2018-03-23T05:17:00Z,3179
10.6521016429,124.784267821825,2018-03-23T05:18:00Z,793
10.651993816733333,124.78399707936667,2018-03-23T05:42:00Z,3180
10.652069163025,124.7839491209,2018-03-23T05:42:00Z,2858
10.652053530775,124.783934662125,2018-03-23T05:45:00Z,2856
10.6520291604,124.78408782045,2018-03-23T05:50:00Z,3181
10.65200820565,124.784046895825,2018-03-23T05:54:00Z,3180
10.652018766833333,124.78385193276667,2018-03-23T06:06:00Z,2857
10.651930309866666,124.78347474706666,2018-03-23T06:23:00Z,2855
10.6519704312,124.78341252543333,2018-03-23T06:34:00Z,2853
10.858262786666668,124.7242212575,2018-03-24T02:28:00Z,3182
10.8583507547,124.7243017796,2018-03-24T02:42:00Z,-9999
10.85808458735,124.72465687895,2018-03-24T03:04:00Z,3183
10.857677813625,124.7250356781,2018-03-24T03:19:00Z,3184
10.85762127765,124.72501260695,2018-03-24T03:28:00Z,3185
10.857526646,124.72480046095001,2018-03-24T03:49:00Z,3187
10.85745254995,124.72485397945,2018-03-24T03:54:00Z,1065
10.85745254995,124.72485397945,2018-03-24T03:54:00Z,2441
10.857213987033333,124.72483525983334,2018-03-24T04:07:00Z,2443
10.857248576349999,124.7247802606,2018-03-24T04:14:00Z,3188
10.857271668500001,124.7247847868,2018-03-24T04:17:00Z,2442
10.8571294276,124.72493033855,2018-03-24T04:21:00Z,2444
10.857207225633333,124.72500597126667,2018-03-24T04:35:00Z,3189
10.85677990225,124.72527894195,2018-03-24T04:50:00Z,2433
10.856190584633334,124.72587271596666,2018-03-24T06:27:00Z,-9999
10.856209639475,124.725873847475,2018-03-24T06:28:00Z,213
10.8561938256,124.72576369533333,2018-03-24T06:42:00Z,3191
10.856175126975,124.725735420375,2018-03-24T06:43:00Z,3190
10.856443354866666,124.7257118672,2018-03-24T06:59:00Z,3192
10.85701977135,124.72536521265,2018-03-24T07:11:00Z,2434
10.857142908533334,124.72518749536667,2018-03-24T07:18:00Z,2430
10.857532345700001,124.72514751365,2018-03-24T07:24:00Z,208
10.857543179324999,124.72515258472501,2018-03-24T07:27:00Z,201
